"","text","created"
"3846","BREAKING: Rochester @MayorNoton tells me they’ve reached an agreement with @realDonaldTrump campaign for rally at R… https://t.co/6ufq5YDpFn","THU"
"3847","RT @SunlitSoul_: a tiny bee shark <U+0001F49B> https://t.co/FPuL3bPVPw","THU"
"3848","They way y’all sleep on the fact that Michael Jackson had a Biggie feature on the first song of one of his most sle… https://t.co/XiFeFXPf6c","THU"
"3849","RT @lyndseymarieee_: The principal is Mark Hayes. This is their phone number, (918) 682-7961. Keep Mr. Hayes busy answering phone calls abo…","THU"
"3850","RT @LSpurdle: Trying to share more jobs, as I know many great people need one. Just noticed this, Relationship Manager, Creative Media at @…","THU"
"3851","RT @bunnypyongpyong: your faves made a campaign to promote self love, anti-bullying, mental health awareness, etc... and yall are out there…","THU"
"3852","@Reinnaee @xnnxlyn @tomcockk @4nnagrac3 @CadenLacy @buildaprobIem @animalcrossimg @Kidfromqueens1 And my Grandpa's… https://t.co/rH2A4pZAhf","THU"
"3853","RT @glennkirschner2: Bruce.","THU"
"3854","@alenvibez @ObongRoviel I Dey tell u<U+0001F602><U+0001F602><U+0001F602>","THU"
"3855","@RecordingAcad Not today by BTS","THU"
"3856","RT @panoparker: Thinking about the guy that put cheese in a chocolate fountain https://t.co/jZQ1krWcvI","THU"
"3857","Makes sense https://t.co/8WZ8ru51vV","THU"
"3858","Every single last one of them! https://t.co/S1Kp8aJMHJ","THU"
"3859","@xThe0x0 <U+0001F923><U+0001F923><U+0001F923><U+0001F923> you gonna cause those Playsexuals burn all their Fast and Furious movies","THU"
"3860","@carregydefaid @BenJolly9 Yes she was, she was going all lefty again and getting response, I didn’t say it was genu… https://t.co/yvUnT0JhBK","THU"
"3861","RT @MattWalshBlog: You got a smaller refund because the government let you keep more of your own money in your paychecks. Refunds are not b…","THU"
"3862","@Ashleyscowcroft @Eru0308 @JulienITARD @assassinscreed Maybe because France is one of the United States’ longest al… https://t.co/rtO8j0FeET","THU"
"3863","@Node_x7 Wooyoung loves you too and sweet dreams <U+0E05>^•<U+FECC>•^<U+0E05><U+2661><U+FE0E><U+2661><U+FE0E>","THU"
"3864","Sonics fans - what’s the verdict on these? <U+0001F9D0> https://t.co/mUjFWXEJZs","THU"
"3865","RT @96Cephas: Yams and mac <U+0001F974>","THU"
"3866","@winksquiffler @afneil I chose my words carefully. Also, note the conditional in the first sentence.","THU"
"3867","@ssbmKo u. Are very pretty xoxo","THU"
"3868","RT @hannaaaah_2020: @harryvotingteam yes i realised that I used the wrong hashtag thank you very much #ARIAsHarryStyles","THU"
"3869","@sopheyyis i feel peer pressured","THU"
"3870","@onlyforcly good morning!","THU"
"3871","oh, Daddy just GIVES you cummies?

idk, sounds an awful lot like socialism to me","THU"
"3872","RT @lihinpan: @belieberjstnbbr D 

I'm voting for Chris Brown for Favorite Male Artist – Soul/R&amp;B at the #AMAs","THU"
"3873","RT @Dayo_AFC: They won’t parade him like they did to some of the innocent people from yesterday?","THU"
"3874","Keep on bitchin’ around. It’s fine.","THU"
"3875","RT @vachirawine: all i know is brightwin, not bright-win.","THU"
"3876","RT @cignaturevids: Cignature's YeAh and Belle covering The Boyz's The Stealer with Sunn and Semi in the back (a lil bit of dance cover) 
#c…","THU"
"3877","@SaintRPh @faustinagoretti We absolutely do.","THU"
"3878","@small4lyfe @JackPosobiec God please help us all.","THU"
"3879","RT @jrschlosberg: 17. Corbyn published an opinion piece in the Evening Standard, writing in detail about the particular forms antisemitism…","THU"
"3880","@Tonithecat32 Hi there <U+2764><U+FE0F>","THU"
"3881","@surfer_montes I support this","THU"
"3882","RT @NarbehKardash: Forever <U+2665><U+FE0F><U+0001F64F><U+0001F3FC><U+0001F47C><U+0001F3FC> https://t.co/NG8wzoTXdz","THU"
"3883","just wanna say this rq. a homie is a player and that is all","THU"
"3884","RT @JYPETWICE: TWICE &amp; M COUNTDOWN

""I CAN'T STOP ME"" on YouTube
https://t.co/IP9flYfnPf

#TWICE #<U+D2B8><U+C640><U+C774><U+C2A4> #Eyeswideopen #ICANTSTOPME","THU"
"3885","RT @SisterSong_WOC: Forced sterilization in ICE detention is NOT the first time women of color’s reproduction has been under control or att…","THU"
"3886","@CometzTheStar do it the way i did
start crying","THU"
"3887","@GhostOfJustin1 rollinggggggg <U+0001F923><U+0001F923>","THU"
"3888","@ddheruiz Of course. Our maladies as a society, our barriers to the arts that can hearten us, our communal losses t… https://t.co/RnhVLjmKtK","THU"
"3889","RT @btsvotingorg: <U+0001F6D1> | #AMAs: Favorite Duo/Group

Oct. 29 | Total Estimated Tweets + RTs:
1. BTS (@BTS_twt) — 2M
2.…","THU"
"3890","Movies fashooo https://t.co/LZR7slVPjg","THU"
"3891","You're arguing that the Dems aren't doing enough and they aren't perfect. 

Yet we can point to multiple instances… https://t.co/UNkLRQrpPT","THU"
"3892","RT @manilagirl11: MAMA's Fan Choice Awards
I VOTE FOR TREASURE
#MAMAVOTE #treasure","THU"
"3893","RT @OdeleyeWole: This #MadeinLagos will end in plenty of sex.","THU"
"3894","We made love passionately and persistently. #inarrative","THU"
"3895","RT @JeremyFarrar: Always clear from @charlot_summers  https://t.co/AvoQc22M7O","THU"
"3896","RT @HKesvani: every so often i love to remember that the Prime Minister of the United Kingdom, while editor of the UK's oldest political ma…","THU"
"3897","I GOT ME MY CAKE DAMN IT <U+0001F924><U+0001F924> https://t.co/Gf4GN9va8G","THU"
"3898","RT @_elianapalacio: I’m voting for my friends and family who are on DACA. I’m voting for BLM.  I’m voting for women. I’m voting for my LGBT…","THU"
"3899","A 10! A 10! A FUCKING 10!!! https://t.co/DOsnDDOS9a","THU"
"3900","RT @panoparker: Thinking about the guy that put cheese in a chocolate fountain https://t.co/jZQ1krWcvI","THU"
"3901","RT @earringdealer: Time to unplug from politics. All these niggas wanna fuck JT. Hellcat this a SRT https://t.co/r3weJGgZzL","THU"
"3902","RT @NairoMK: My Statement

Text Version: https://t.co/0AVoxFU92J https://t.co/vT9wyoeNJW","THU"
"3903","More Biden lies https://t.co/08FgkRPSSV","THU"
"3904","@Heywood85356229 Lindsay? Is that you?","THU"
"3905","RT @koswastaken: fuckin cryin why this kid spittin lmfaoooo https://t.co/CJQ0GZIBsD","THU"
"3906","RT @evolvepolitics: Just a reminder that it's only been 5 days since it was revealed that Boris Johnson's Tories are hanging out with liter…","THU"
"3907","@photopidge @BrockUniversity @BrockUFMS @VasseurLiette @TattersallG Congrats!!","THU"
"3908","I’m in a weird place in life where nowhere feels like home.","THU"
"3909","Enjoyed a fine lager from <U+2066>@WayneGretzky<U+2069> Craft Brewing this eve, raised a toast to the late Joe Moss and thought h… https://t.co/v8TZ3zrK6A","THU"
"3910","Piece of me is hard man!! Can't stop listening to that record!! #MadeinLagos <U+0001F525><U+0001F525>","THU"
"3911","@mmagonewild He did and lost lmfaoo","THU"
"3912","RT @realDonaldTrump: Our hearts are with the people of France. America stands with our oldest Ally in this fight. These Radical Islamic ter…","THU"
"3913","RT @daliafarhana: sometimes it’s better to not know","THU"
"3914","@BrianLTampa @albamonica @JenniferJJacobs My thoughts exactly.  Although i know the gulf coast can be more humid th… https://t.co/PcUVVUkFHo","THU"
"3915","Techno Home - Original Mix de The Reactivitz
https://t.co/y1TkuyhTcL","THU"
"3916","RT @IRENE90249153: Great SUGA <U+0001F44F><U+0001F44D><U+0001F3FB>","THU"
"3917","RT @babymamakris: me as your gf? a win","THU"
"3918","@snickerdoodle_2 Life is very hard to understand, always fucking throws curve balls at us :(","THU"
"3919","@ajpeace74 @C_TRIC @Vanessa__Devine @TonyBjourson @dcsdcouncil @CHITINProject @UlsterUni Suggestion might be more i… https://t.co/jbJTqPTmL0","THU"
"3920","RT @jaketapper: As a general rule, politicians pulling out of debates are displaying weakness.","THU"
"3921","@YourAbomination / phone # verification is the DUMBEST thing","THU"
"3922","@ABGiants @conscious_sis @EmptyJosh @ddale8 I'm not going to argue about this because I don't believe that you don'… https://t.co/apLdo4RZ2F","THU"
"3923","RT @artbydeirdre: My update is live! https://t.co/OyJMSOtcbb https://t.co/QvGcjRq4jq","THU"
"3924","@desiraeo I am so cold working in my *office* (kids’ playroom above the garage) https://t.co/Gitv57MIbc","THU"
"3925","RT @__goldilockss: It feels so good outside","THU"
"3926","who want a cat boy?<U+0001F440>","THU"
"3927","This was before @LindseyGrahamSC sold his soul &amp; compromised all his morals &amp; ideals. https://t.co/nQUmtqHOtq","THU"
"3928","RT @xiangxiang2903: @bpinradio Let's vote blinks
MAMA’s Fan Choice Awards 

#MAMAVOTE #BLACKPINK @BLACKPINK","THU"
"3929","RT @amyklobuchar: BREAKING: Because of LAST MINUTE ruling, Minnesota DO NOT put ballots in mail any more. 
In the middle of a pandemic, the…","THU"
"3930","RT @dearutoyaa: MAMA’s Fan Choice Awards 

#MAMAVOTE #treasure
@treasuremembers","THU"
"3931","RT @eliz_mariam: Taken for granted.","THU"
"3932","RT @TylerIAm: Foh this was a fit","THU"
"3933","RT @Sayngelic: I legit don't care what y'all say. Nagisa is beautiful, bro.","THU"
"3934","Goated https://t.co/gjtaywoAQU","THU"
"3935","@daledemille <U+0001F64F><U+0001F64F>thank you","THU"
"3936","RT @WriterRAS: Back to the Future....buckle up gang! #Riverdale <U+0001F680><U+0001F4B5><U+0001F3A2><U+0001F6A2><U+0001F494><U+2764><U+FE0F><U+0001F964><U+0001F354><U+0001F3E0><U+0001F4B5><U+0001F308><U+0001F460><U+0001F352><U+0001F48B><U+0001F943><U+0001F9E8><U+0001F4FC><U+0001F69B><U+2620><U+FE0F><U+2620><U+FE0F><U+2620><U+FE0F> https://t.co/TRcY6KZ5WV","THU"
"3937","RT @billboard: .@BTS_twt &amp; @halsey's ""Boy With Luv"" officially joins YouTube's elite Billion Views Club <U+0001F3C6> #BillboardNews https://t.co/2Ihhe…","THU"
"3938","RT @kosiszn: No vex boss. Do your own made in lagos, release it and be listening . Shalom<U+0001F64F><U+0001F3FD> https://t.co/FwBTZ38CuQ","THU"
"3939","RT @JClarkNBCS: “They really don’t like nothing about the Cowboys. Nothing. And that’s just funny. I’m loving it”

-@bigplay24slay on Phill…","THU"
"3940","RT @itsjaneflowers: And what rough beast, its hour come round at fucking last,

Slouches towards Bethlehem to be born?","THU"
"3941","@e_lee_sule I got involved with Alleycat Acres urban farming collective when I first moved here and maybe we need m… https://t.co/mUWMtdO02c","THU"
"3942","RT @LilTunechi: Just had a great meeting with @realdonaldtrump @potus besides what he’s done so far with criminal reform, the platinum plan…","THU"
"3943","@Uniticyy6 yeah that’s me","THU"
"3944","RT @RadishHarmers: We could've been saved a lot of trouble if Jeremy Corbyn would just convert to Judaism. His refusal to do so marks his m…","THU"
"3945","@thegigichandler @AdoreDelano thank you <U+0001F49B>","THU"
"3946","@Tommo28Horan damn i thought it was just me","THU"
"3947","RT @AOC: The whole country is desperate for a second stimulus, but Republicans fled the Senate the moment they got their anti-everybody jus…","THU"
"3948","speak for yourself you sellout https://t.co/p5wvPZ2MDq","THU"
"3949","RT @nrlyn8965: Interactuemos

Bebus tienen PC o son PC de alguien?

I vote for #BTS for Worldwide Fans' Choice #MAMAVOTE @BTS_twt","THU"
"3950","RT @Acosta: CNN: So far today, there have been 83,757 daily new coronavirus cases in the United States, per Johns Hopkins University data.…","THU"
"3951","RT @jimmy_dore: @jaketapper ""Any dictator would admire the uniformity and obedience of the U.S. media"". 

--Noam Chomsky","THU"
"3952","One thing about salt and vinegar chip is don’t let that shit touch ya lips <U+0001F62D> or shit finna be white soft and peeling","THU"
"3953","RT @DepressedDarth: That moment https://t.co/eUr7DOg0hD","THU"
"3954","On that note, if you headcanon any of my own ocs as gay or bi or straight despite the fact I actually have identiti… https://t.co/0vXJvIMy6p","THU"
"3955","@iokenshi @engikana Texas","THU"
"3956","RT @DGreen_14: Just finished voting early at Staples Center here in LA. The process was smooth and quick and I encourage you to show up wit…","THU"
"3957","@Aijgrose216A Not at all. Completely invisible.<U+0001F440> But hey i followed you so theres that!","THU"
"3958","You know what, I’m not even mad at it https://t.co/v59IyawzuR","THU"
"3959","silent tears, hold the loudest pain .","THU"
"3960","@MonthNot ya want it or no?","THU"
"3961","RT @thmsonline: Weezy F Baby and F is for fascism","THU"
"3962","@carebecc The unsubstainable growth of the current system was always leading to Kim Kardashian's dad being digitized.","THU"
"3963","@Charlesk3c @KingJosiah54 He's a dual citizen","THU"
"3964","RT @EOSDED: 95 Speed Most Feared WR  https://t.co/RhpouT7Uyv","THU"
"3965","RT @taypically: I watched P'Aof's IGS again and it seems like it was actually Earth who bought that 'flower'... Was that the reason why P'A…","THU"
"3966","@BirnamPork I knew you know good meat when you see it.","THU"
"3967","@EuroKpop @ASTRO_Spain Our best leader [ #JINJIN | #<U+C9C4><U+C9C4> ] @offclASTRO
#EPK_bestproducer_JINJIN https://t.co/OMcHFHncM0","THU"
"3968","It’s time! #Marriedatfirstsight","THU"
"3969","@MarcoFontes007 @ArizonaCoyotes He had plenty of second chances. The bullying went on for at least 2 years longer.… https://t.co/oGp9Ieikxl","THU"
"3970","RT @STAYC_official: STAYC(<U+C2A4><U+D14C><U+C774><U+C528>) 

The 1st Single Album
[Star To A Young Culture]
Concept Photo

<U+0001F3A7> 2020.11.12 THU 6PM (KST) 

#STAYC #<U+C2A4><U+D14C><U+C774><U+C528> #…","THU"
"3971","Sana all may academic break","THU"
"3972","RT @aeridays: Aeries let’s go <U+0001F44F>

I'm voting for EXO for Favorite Social Artist at the #AMAs

<U+0001F389>1 RT=1 Vote<U+0001F389>
<U+0001F389>1 Reply= 1 Vote<U+0001F389>
#EXO 
@weareon…","THU"
"3973","RT @whoismychael: Y’all be tagging me on your posts like I’m a influencer or something <U+0001F612> I dey struggle get engagement boss","THU"
"3974","RT @caveofbeauty: You would think shower water hurts or something the way I be dodging it with my face <U+0001F602><U+0001F62D>","THU"
"3975","@LoveAizawa13 Thankyou and ikr <U+0001F62D><U+0001F497> everyone’s so excited <U+0001F60D>","THU"
"3976","@MoeOreo Great Art! I bow to your greatness. If you ever have time. I would be honored if you look at my art. follow me and ill follow back.","THU"
"3977","RT @dailyseodo: geonhak laughs with his whole body and clings to seoho <U+0001F97A>

#SEOHO #<U+C11C><U+D638> #LEEDO #<U+C774><U+B3C4> 

 https://t.co/YoxmFAVlYL","THU"
"3978","RT @ivoryosidan: Aquarius women are rare.","THU"
"3979","@deaurionm dark side of the moon, get some weed and just rip into it. if you got a acid plug hit him up go all in,… https://t.co/g9UDt6FaRD","THU"
"3980","RT @SympLySimi: All of them are dirty. Their hearts are dirty and empty.","THU"
"3981","next time she try to yell at me i’m making her get on her knees","THU"
"3982","@mraofficial30 Morninggg too cha have a nice day^^","THU"
"3983","@bup54 @Runza True, but then I don’t get enough of either and I’m craving more. Next trip I’ll just get one of each.","THU"
"3984","RT @chiaseeed: he looks like a guy who says i know a great bar then takes you to howl at the moon","THU"
"3985","RT @LilTunechi: Just had a great meeting with @realdonaldtrump @potus besides what he’s done so far with criminal reform, the platinum plan…","THU"
"3986","RT @JUNCCYU: MAMA’s Fan Choice Awards 

#MAMAVOTE #treasure 
@treasuremembers","THU"
"3987","RT @LilTunechi: Just had a great meeting with @realdonaldtrump @potus besides what he’s done so far with criminal reform, the platinum plan…","THU"
"3988","@OrlandoRBN Donnie darko Fodase","THU"
"3989","@Ashton5SOS Who made the tickets? The're look so good","THU"
"3990","RT @DocChiefRez: Lemme gon head and be sure real quick.","THU"
"3991","@MusicManJ70 Mine as well. On both counts.","THU"
"3992","@biIIypriv happy halloween","THU"
"3993","@kaytsukel By the way, congratulations. You just made my decision. I am a Republican who did not vote for Trump the… https://t.co/rccrgve9va","THU"
"3994","@fierisguy he kinda sucks","THU"
"3995","@Texican13C @BTS_twt Sending all the love your way <U+0001F49C><U+0001F49C>","THU"
"3996","RT @RuggedyBaba: My brother its time you tell yourself &amp; your colleagues the truth they think we do not know. They are failing at governing…","THU"
"3997","RT @Swole_Ewok: Day 1/100 End game is to create a fun mobile experience (preferably a game) but I’ll learn how to make apps first and get f…","THU"
"3998","RT @NewDay: Trump’s pandemic adviser Dr. Scott Atlas encouraged limiting Covid-19 testing to symptomatic people and de-emphasized testing a…","THU"
"3999","RT @jeanniegaffigan: Ok at this point I don't even know if I'm preaching to the choir but, how can he constantly take credit for things tha…","THU"
"4000","RT @JohnBrennan: No one deserves a more thorough drubbing on Election Day than Donald Trump.

Well, maybe Lindsey Graham does,

&amp; Mitch McC…","THU"
"4001","RT @MehdiHasanShow: ""Stephen Miller has grotesque policies. He has no morals,"" says @RepJayapal, reflecting on her investigations into the…","THU"
"4002","RT @realDonaldTrump: My Administration has suspended the entry of refugees from terror-compromised nations such as Syria, Somalia and Yemen…","THU"
"4003","RT @OpenNodeCo: OpenNode wouldn't be what it is today without the support from the community.

To show some appreciation, we're giving away…","THU"
"4004","@theVoice123 Wait you drive??","THU"
"4005","Now Playing: Britny Fox - Hair Of The Dog Request music LIVE right now at https://t.co/uC9G8vwcH5","THU"
"4006","@_Sticky @PinchingAbe @kylegriffin1 @JuliansRum I think maybe you should look harder.","THU"
"4007","@missss_ash It was so funny when I heard it tho","THU"
"4008","@Albotron2084 All Sweeney has to do is complain to the Police ?
Now I wonder why he hasn't !
Foo's spanker MacKay b… https://t.co/lTUfKqLNCE","THU"
"4009","RT @SylviaObell: What's a coon to a goblin","THU"
"4010","RT @Swole_Ewok: Day 1/100 End game is to create a fun mobile experience (preferably a game) but I’ll learn how to make apps first and get f…","THU"
"4011","RT @cerrin_orourke: sick of feeling shit constantly","THU"
"4012","RT @HxHShots: Biggest flex in anime history. https://t.co/0Y538WVDlw","THU"
"4013","RT @KatanaHugo: Native Americans
#photos #photography #USA #NativeAmericans https://t.co/tfBGbXzGgo","THU"
"4014","Heartland https://t.co/r79p2NSaLN via @YouTube @LCReporter Voting in our Heartland.","THU"
"4015","@chenletumare N<U+2661><U+FE0E>A<U+2661><U+FE0E>N<U+2661><U+FE0E>A<U+2661><U+FE0E>I<U+2661><U+FE0E>","THU"
"4016","@CornellNFL D. Smith would just stand there and look with his hands on his hips","THU"
"4017","RT @davidgokhshtein: I will give someone $10 in 60 minutes. All you have to do is RT and be following me and tag at least one person. 

I’m…","THU"
"4018","RT @asahiyoo: MAMA’s Fan Choice Awards 

#MAMAVOTE #treasure  
@treasuremembers","THU"
"4019","I just ordered a dress from fashionnova with overnight shipping. Y’all think it’ll be here by Saturday?","THU"
"4020","Lmao I posted the wrong one. 
If this shit is ok under @JayInslee during a pandemic, idk man... Do they really thin… https://t.co/28jHDDNi7r","THU"
"4021","RT @sarahcpr: How to billy bush https://t.co/TDacBB2FAG","THU"
"4022","@Detspartans Naw... he has an all-time catalogue lol","THU"
"4023","RT @Charalanahzard: @stevenspohn While I said no such thing, honestly, I’d love to take you out for cheese.","THU"
"4024","RT @TheRightMelissa: Everything that needs to be said about this election between President Trump &amp; Joe Biden in 2 mins. <U+0001F44F><U+0001F3FE><U+0001F64C><U+0001F3FE><U+0001F1FA><U+0001F1F8> https://t.c…","THU"
"4025","@bulls_fanatic1 He read your tweet that’s why","THU"
"4026","Juuuuuuuuuuuld baby!!!  https://t.co/Jc0Px4hLLR","THU"
"4027","@RexChapman @LOUISAGUIRRE Paul Rudd is a U.S. TREASURE! <U+0001F60A><U+0001F495>","THU"
"4028","mad sad tired exhausted frustrated upset painful","THU"
"4029","RT @backt0nature: This is the kind of traffic I don't mind being stuck in. https://t.co/D6mzEFrvzW","THU"
"4030","RT @BBMKAN: So Cute<U+0001F60D><U+0001F60D>
#<U+0E40><U+0E15><U+0E4A><U+0E32><U+0E30><U+0E01><U+0E31><U+0E19><U+0E15><U+0E4C><U+0E27><U+0E31><U+0E19><U+0E25><U+0E30><U+0E19><U+0E34><U+0E14> #BamBam  #<U+BC40><U+BC40> #<U+0E41><U+0E1A><U+0E21><U+0E41><U+0E1A><U+0E21> #<U+6591><U+6591> @BamBam1A  #GOT7  #<U+AC13><U+C138><U+BE10>   @GOT7Official 
#EKP_bestmaleseniors_GOT7 https:…","THU"
"4031","Because you’re broken people. And this is the show you put on to impress your audiences.","THU"
"4032","RT @RsAndIs4Biden: Who would you choose?

A vote for @JoeBiden is a vote for America. https://t.co/UdWAZ5LVgL","THU"
"4033","@lejynart Please 

Gabriel-Romero-76","THU"
"4034","update power is still out besties <U+0001F60D>","THU"
"4035","RT @_JamesOG_: I be disgusted w my past like damn wtf was I thinking","THU"
"4036","@17DLIBYH can your freinds do that xoxo","THU"
"4037","@Poisonneus wish you were here this place is DUMB cute and cheap as fuck right now","THU"
"4038","@lorrasiaa @mugzhellabandz I can literally taste it<U+0001F602>","THU"
"4039","RT @1NewsSportNZ: 'God's gracious gift' - Ardie and Saskia Savea welcome second child
https://t.co/aZkCzxHAGe https://t.co/TrcSQ9j608","THU"
"4040","@Atostyaan Lemme see","THU"
"4041","@neydrawsdogs You're a good person and I wish Thai and i could hang out with you soon!","THU"
"4042","@OnlySeay Auto correct: I saw a Flyer on Instagram about ou having A partnership with AKA's","THU"
"4043","@regadetula With you","THU"
"4044","@Wildbergerrrr May all your nightmares, I mean dreams come true.","THU"
"4045","RT @ReallyAmerican1: We’ll release another video once we get 1,000 replies using the hashtag #DefendDemocracy","THU"
"4046","RT @JYPETWICE: TWICE &amp; M COUNTDOWN

""I CAN'T STOP ME"" on YouTube
https://t.co/IP9flYfnPf

#TWICE #<U+D2B8><U+C640><U+C774><U+C2A4> #Eyeswideopen #ICANTSTOPME","THU"
"4047","RT @ClarkHermanHC: Poop is always the truth https://t.co/w4SRu39CuP","THU"
"4048","RT @darthroach7: The Blue Eclipse is coming this Halloween. stay inside and wear ur UV protection shades <U+0001F5E3><U+0001F5E3><U+0001F5E3><U+0001F4AF><U+0001F937><U+0001F3FE><U+200D><U+2642><U+FE0F> ft @evil1aire  prod by @…","THU"
"4049","RT @riiinthesky: if people were really pro life, they’d be promoting birth control and safe sex. they’d be advocating for affordable insura…","THU"
"4050","heart? broken https://t.co/T5t0giRQaO","THU"
"4051","@FrosteeFX @kyblsnbits @XenOutlook Well I considered Laphicet BUT I already shared him in this thread

...Kaneki is… https://t.co/Sdq9DIaPfz","THU"
"4052","@LeekLeektheGeek im just bein honest","THU"
"4053","Example twitter weather data  02:00 11.4 94 pct 0.0 N","THU"
"4054","@FunnyJBMemes spooky banner will be done by today :)","THU"
"4055","RT @jwolfbae: MAMA’s Fan Choice Awards 

#MAMAVOTE #treasure #<U+D2B8><U+B808><U+C800> 
@treasuremembers","THU"
"4056","""Triple Chocolate Shortbreads x1"" in #Reading #UnitedKingdom https://t.co/3VnCe38SUy #foodwaste #free","THU"
"4057","RT @Fact: Psychology says, the person who tries to keep everyone happy often ends up feeling the loneliest.","THU"
"4058","RT @rannyamohamed: halloween makeup <U+0001F578><U+0001F383> https://t.co/7JDBfsd7nX","THU"
"4059","@ThePeoplesAlte1 @Alishasaysahaha @oikiwifishstick @SkyNews Libya, civil war started with Muslim's fighting Muslim'… https://t.co/pou2jcR9Dm","THU"
"4060","RT @MenInBlazers: Jose. On insta. The best <U+0001F602><U+0001F602><U+0001F602> https://t.co/8vJseXuu8l","THU"
"4061","Lipscrub<U+0001F6A8> Cotton candy flavoring<U+2728> exfoliate dead skin on your lips.<U+0001F48B> 
.
.
.
.
#lipscrub #cottoncandy #pink #sweet… https://t.co/3D1Rwq91BJ","THU"
"4062","@DisneyDeborah that's one of those tweets you wake up at 2am going ""OH F--K I JUST HEARD MYSELF""","THU"
"4063","RT @LibertarianBlue: Major skulduggery afoot. https://t.co/N5BNetu85t","THU"
"4064","RT @tsukki4lyf: rt for good grades <U+2728> https://t.co/YjCUL7OD1P","THU"
"4065","Daniel Kaluuya talks about his ""Barney"" film (article): NEGROMANCER 2.0: Negromancer News Bits and Bites from Octob… https://t.co/ufZbgMtRnV","THU"
"4066","RT @chaintyong: okey we get it you are in love<U+0001F644>  https://t.co/4cQZ6n2tBp","THU"
"4067","Bye Deku

My stupid ass almost said Gon because I forgot that we choose which one leaves not which one stays https://t.co/YT8KDPH3Bd","THU"
"4068","@BlueCrossings Trump is an ableist bitch","THU"
"4069","RT @rwoster: @disclosetv If you think about it, there is a timeline where people are running around screaming ""IT'S A SIGN! IT'S A SIGN!!""…","THU"
"4070","I made this banana https://t.co/B9WGYCnU2E","THU"
"4071","RT @dearjunghoon: keep rting since only one tweet with this format will only be counted per account BUT RT IS UNLIMITED SOOOO YEAH KEEP RTI…","THU"
"4072","@eclipsedryo helo betiful","THU"
"4073","@zeezter @ShaquillexLee I honestly don't mind this but you see those two? I cant stand.","THU"
"4074","RT @MobilePunch: #EndSARS protest to continue in Enugu soon -Group https://t.co/QzaBK8ER74","THU"
"4075","@ssssuckup This has gotten me blocked multiple times I just never realize what I’m doing cause it feels like such a… https://t.co/qnXbmYdPMJ","THU"
"4076","Lil Wayne Praises Trump's Platinum Plan for Black Americans: 'He Listened and Assured He Will and Can Get It Done'… https://t.co/VY0aQbYrQQ","THU"
"4077","@Ashton5SOS THANK YOU !!!!!!","THU"
"4078","RT @kemismallzz: Reckless to kick off the album was a fantastic idea
#MadeinLagos","THU"
"4079","RT @momento1026: 201029 M COUNTDOWN NCT U - From Home
#NCTU #FromHome
#YUTA #<U+C720><U+D0C0> #NCT #NCT127 #NCT2020 https://t.co/edSdM94D6G","THU"
"4080","@juliesflynn @owenjoyner is he doesn’t- <U+0001F91C><U+0001F3FD><U+0001F9D1><U+0001F3FC>","THU"
"4081","@calyk1ttycat @_cchamporado @Dream__Fanart @GeorgeNotFound @sapnap @SaintsofGames OH MY GOD DUDE THE LIGHTING AND J… https://t.co/GLz8ozuVxT","THU"
"4082","@shellaven95 I forgot <U+0001F605>","THU"
"4083","dio in the style of #Changed https://t.co/N76x4vhLS7","THU"
"4084","RT @sexyyongbok: STAY checklist:

<U+2705>Seungmin baseball video
<U+2B1C><U+FE0F>Chan we go challenge
<U+2B1C><U+FE0F>Hyunjin dance cover
<U+2B1C><U+FE0F>Felix’s cake
<U+2B1C><U+FE0F>Jeongin song cover…","THU"
"4085","got told i have a vampire name today my day is saved !!!! https://t.co/DHcpuj4lhY","THU"
"4086","@HillaryClinton He'll be gone soon. Not soon enough, but soon.","THU"
"4087","@Thomas1774Paine She overestimates her attractiveness.","THU"
"4088","@ShameeJones Wild, my mom would never....","THU"
"4089","RT @thehill: Joe Biden: ""[Trump] won't even say, 'Black Lives Matter.'"" https://t.co/bpxHi3Nhia","THU"
"4090","RT @ongyeolkyu: goodmorning <U+0001F97A> https://t.co/RhF4uUouot","THU"
"4091","RT @TwinsAstudmuff: He ain’t have to eat this up the way he did though https://t.co/uCyVujBoHp","THU"
"4092","@cjohnd20 I tried <U+0001F629>","THU"
"4093","Thrilling to watch you and the ""outsiders"" are doing there! https://t.co/NuJQzlZ7Wv","THU"
"4094","please. prepare my swords.","THU"
"4095","honestly forgot this was a thing ngl https://t.co/ujSYDk0wWW","THU"
"4096","RT @torylanez: Another day of life , another reason to tell God thank u","THU"
"4097","@forly_s Go to bed","THU"
"4098","“maybe we could vibe to frank ocean together?” STOP i will fall in love with you","THU"
"4099","RT @TheRalphRetort: when the weed man gives you an extra two grams https://t.co/uASfM91Ljl","THU"
"4100","RT @asahikyuuuu: @junkyuniverce MAMA’s Fan Choice Awards 

#MAMAVOTE #treasure   
@treasuremembers","THU"
"4101","@Acosta So we rounded the turn and the car went off a cliff? Got it. #TrumpLiesAmericansDie #TrumpLiesEverytimeHeSpeaks","THU"
"4102","RT @martinezzbrian: Let’s continue to spread this picture . . https://t.co/U6Ff95Keir","THU"
"4103","Is that REALLY @CharlizeAfrica or Megan Kelly trying to look like Ms Theron? #CharlizeTheron https://t.co/fc1L76BRdE","THU"
"4104","@Jess_asli <U+0001F923><U+0001F923><U+0001F923> those will be some happy plants","THU"
