label,text-cat,length-cat,containsMention-cat,isWeekend-cat
0,"i want some uplifting trance  #asot400",38,0,1
0,"feels good to have finished all my reading but tomorrow i start writing essays  can't wait for adam to return home on monday.",125,0,1
0,"@southrngirlygrl we have both on dvd...but the first is missing because of little ones hiding it ",98,1,1
0,"@erikathegreat there are a bunch of people like that at la cantera i feel bad for the kids ",91,1,1
0,"answer the phone you bastard ",30,0,1
0,"hermes watch friend + family 20 off @saks...should or should not ",66,1,1
0,"im going to bed misserable   ",29,0,1
0,"tried to help luke into bed and he threw up in my shoe. i got sick in my shoes! ",81,0,1
0,"stuff i miss about boston and philadelphia: dunkin donuts ne clam chowder wawa cheesesteak and of course friends and family. ",128,0,1
0,"i don't know how to do this.............. ",42,0,1
0,"@etramps21 it was great! the zoo didn't end up happening though  how was your night of library?",95,1,1
0,"typical! i have to drink more before the club opens. i'll be asleep soon ",75,0,1
0,"@jackiepeters took my burger and the last bun. ",47,1,1
0,"i really am not a fan of grocery shopping. done in record time but lines r long ",80,0,1
0,"tweet tweet tweet. i wish ashley was still here. time to get ready ",67,0,1
0,"@jaredleto what's it? ",22,1,1
0,"had fun riding horses. kinda lonely now though ",47,0,1
0,"yeah! finally great weather in ohio!!! for the moment ",54,0,1
0,"doesnt really like when matthew goes out of town ",49,0,1
0,"lots of hurt trees in our yard from the 14 or so inches of wet snow. ",69,0,1
0,"going to start laundry. hoping the getting up and moving will calm aurora down. mike's computer won't boot up - something with the power. ",138,0,1
0,"trying to follow my new followers but twitter is not letting me  boo hiss",73,0,1
0,"my friend was fired ",20,0,1
0,"@sinnersxjockers ...related to a spanish-speaking country ",58,1,1
0,"tryin to stay awake for the dallas game but its looking impossible.... 4 am start  guess ill be catchin the recap",113,0,1
0,"looking a little like a lobster  (again)",40,0,1
0,"doing school work on a saturday night ",38,0,1
0,"hanging out just got back from the race track lost about $100     oh well had fun anyway.",92,0,1
0,"@drunkenmonkey87 lucky you ;) im off tomoro i was working like all day today crap much ",88,1,1
0,"i've had so many probs w/ my twitter app this week  finally seems to be back to normal . . . we'll see",102,0,1
0,"@angelibarra i only get that when i'm around alot of people. it sucks. ",71,1,1
0,"lonely. bored. tired. lonely ",29,0,1
0,"finished the last of my easter eggs. now im eggless ",52,0,1
0,"woke up at ten was up for twenty minutes to check emails and stuff went to sleep till one. up for two hours and slept 'till five. ",132,0,1
0,"nomisc girl i did not go out with george  fffffffuuuuuuu",56,0,1
0,"i miss bentley ",15,0,1
0,"insomnia strikes again ",23,0,1
0,"is sad she can't go to the movie's with her bff ",48,0,1
0,"just got back from bowling the city tournament in nashville. bowling was bad ",77,0,1
0,"sad news daddy backed into a pole and put a large dent in the prius ",68,0,1
0,"i keep seeing moose crossing signs but no moose   i wanna see a moose!",70,0,1
0,"got back from the columbus zoo. had the pleasure of seeing a rhino go #2 and smell it as well ",94,0,1
0,"@mileycyrus hope you have a fab time in uk miley!!!!! i wish we could meet up! ",79,1,1
0,"@scott_mills gutted! i worked for the fringe last year won't be back this year ",80,1,1
0,"is really upset that she doesn't have any time off with will ",61,0,1
0,"give it a name tomorrow gotta get up early ",43,0,1
0,"i have twilight syndrome it's very annoying ",45,0,1
0,"i tried setting up twitter on my phone but failed ",50,0,1
0,"just saw two houses. love them both  which one should i buy?! if anyone is interested: property #3 or #5?  http://tinyurl.com/c3uf98",132,0,1
0,"negotiations end-o'-the-year party - but we're just starting the mediation phase ",81,0,1
0,"i dont follow this  but music is still in my soul",49,0,1
0,"mehhhhhh...fed up! might just trot off to bed... night ",55,0,1
0,"panic  still recovering.",24,0,1
0,"grounded  i accidentally closed my sister's finger in the back door so i'm grounded from going outside today. oh well.",119,0,1
0,"@mulatta i had the same ~emotional~ reaction to severus! he looked so conflicted and omg i couldn't hold it in. ",113,1,1
0,"@eddiekemp that does suck  im following u ;) ily",48,1,1
0,"@izzyj_is_here my credit card ",30,1,1
0,"chucks are great and quite comfortable but not for hours and hours of walking...my feet hurt. ",96,0,1
0,"going to watch the pursuit of happiness on sky in a minute it's very sad ",74,0,1
0,"i completely shat myself when the mannequins at the exhibition moved   [headbutting jamie in the process x)]",108,0,1
0,"'what's your plan?'- where is my grandpa when i need him most? ",63,0,1
0,"@dawniecahill but it went in my eye  like half of the pot ended up over my face grrrrrr.",88,1,1
0,"i asked my dad if i cud get a horse now instead of a calf and he said when i learn to ross a road propley ",107,0,1
0,"@slickt614  i can't tonight",27,1,1
0,"kat is making fun of me ",24,0,1
0,"@hedydd: at last! rhywyn i actualy gweld twitter fi ;) yea v'n busy tan y 20th.bad times  ti'n ok though?",106,1,1
0,"@johnbfromtn hrm. the closest i can find to &quot;wicked voodoo&quot; is &quot;crimson voodoo&quot; made by a no-based brewrey now offline.  confirm?",150,1,1
0,"ugh. i'm so burnt. ",19,0,1
0,"the lsu gold figs at the feed store were crap. ",47,0,1
0,"brought efa shopping to keep me company while celeste shops. now he and her are shopping and i'm still alone ",109,0,1
0,"netflix signup system is down  guess i'll have to wait till tomorrow",68,0,1
0,"leaving 30 minutes later than anticipated because i couldn't find my collar  taking the crop though this'll be a fun bus ride.",128,0,1
0,"grrrreat there's a bug going on at work and its catching up to me ",67,0,1
0,"pretty sure my compy got a virus. i'm so sad ",45,0,1
0,"@seriouslyrad i once had a dog named rocky ",43,1,1
0,"getting in touch with my inner white trash and watching lots of king of the hill when i should be learning lines! ",114,0,1
0,"i miss vlogcandy  i hope things go back to normal soon",54,0,1
0,"big layoffs at rare apprently ",30,0,1
0,"fucking a ",10,0,1
0,"im lonely  keep me company! 22 female amarillo - texas",55,0,1
0,"@slickt614 i would! but i'm not on a computer! ",47,1,1
0,"aw no second batch of sausage today:  the pork did not look or smell right so it went into the trash. ",104,0,1
0,"fucking ugh ",12,0,1
0,"@exxy omg! im so sorry to hear that! hope it goes better next time!  #iphone",76,1,1
0,"i want to go biking with my brothers ",37,0,1
0,"@shebeegee and here is me with no one nearby to share with ",59,1,1
0,"@wethedan a little late since doors opened at 6 ",48,1,1
0,"@suejester i'm sorry that the day was not a sucess  things will get better. did you read the out.com interview? amazing!",120,1,1
0,"ah yeah and modlife isn't working ",35,0,1
0,"my camera is not working holy eeeffff ",39,0,1
0,"@stpattysgirl82 i miss indiana tiff  even though that pulaski county in virginia",80,1,1
0,"is sooooo boreed ",17,0,1
0,"@cyntcity can u call me after work ",35,1,1
0,"so turns out the 2nd gift i bought my roommate already got that too  but the baby outfits i also bought were a hit!",115,0,1
0,"hey f**kers! this is the perfect weather for sleeping... but not for me why? i has 3 ppl in this house that feel the need to wake me! ",135,0,1
0,"got school work to do  and a house to clean! blah",49,0,1
0,"going bowling; &amp;sunburnt ",29,0,1
0,"twitter! i feel like im running away from you forgive me? ",59,0,1
0,"@nkhare where are you playing?  i had a dream last night that i shot an 84...only a dream. ",91,1,1
0,"i&quot;m going crazy!!! somebody pleeeze help me!!! i can't upload my pic!! ",76,0,1
0,"so sad i tried on like a million things at nordstrom and nothing worked! ",73,0,1
0,"is very mad twitter won't let me uplode my pic.... ",51,0,1
0,"....elderly that i'm terrified of becoming. i don't mind healthy young elderly people. but this. this is my absolute fear. &amp; i can't quit ",142,0,1
0,"((sigh)) i soooo am not in the mood for today....nope not at all. ",66,0,1
0,"awwweeee poor white castle steve. ",34,0,1
0,"please give me video stream   #asot400",38,0,1
0,"@theellenshow you always look great. sorry no pet.  but i like bull mastiffs.",78,1,1
0,"work still sucks not even halfway done and im starving ",55,0,1
0,"heart breaking loss for the celtics ",36,0,1
0,"yep snowed in! @kuraihime snow is changing to rain and the snow is heavy and wet. snowblower out of gas  #asot400",113,1,1
0,"alarm at the marriott marquis has been going on for 2 hours...jumped out of my bath went down 45 floors - apparently malfunctioning ",133,0,1
0,"dude i found a badass pair of dr martens...still too much money ",64,0,1
0,"on day 5 of self-rehabilitation; can not listen to michael for a month ",71,0,1
0,"loves mtv's made. i wanna be a snowborder ",42,0,1
0,"feel bad  going to sleep now. sorry master",42,0,1
0,"just watched ole miss lose today  ..........got to win tomorrow",63,0,1
0,"i wanna see michael jackson live! too bad i dont have enough money to go to england! ",85,0,1
0,"@doubleedgesword i know the feeling. ",37,1,1
0,"oh no. giants lost. ",20,0,1
0,"@naominanashi have kristopher come pick me up ",46,1,1
0,"0ht@mzldy2u  bc its a metro",27,1,1
0,"@boomstickplease that sucks. i've been wanting to check out short cuts to ",74,1,1
0,"the computer is maybe entirely totally completely &amp; utterly dead. ",70,0,1
0,"got her first sunburn of the year. ",35,0,1
0,"these type of stories need to stop showing up in the news.  http://bit.ly/2m70jx",80,0,1
0,"is not going to the concert anymore...migraines + loud music aren't a good mixture ",83,0,1
0,"i missed gareth emery the other day..and even today his set was not streamed   #asot400",87,0,1
0,"@niceguysfree oopsy! all gone! ",31,1,1
0,"@kiimbee i just got out of the swimming pool too! and i got super dark ",71,1,1
0,"men freakin suckkkkkkkk   ",27,0,1
0,"seriously tho bro pray! the damn security guy said i'm gunna hv 2 swim there  this is stupid! @kourtloc: serio.. http://bit.ly/60qci",132,1,1
0,"last showww ",12,0,1
0,"@holydueg clearly you can multitask. why can't i? ",50,1,1
0,"@rachealblack110 nothing much babysitting ",43,1,1
0,"i find i'm using the stroke nib as my main one on the intuos4. better feel... and the black nibs seem to be made of butter now.  ",129,0,1
0,"home from hbd. sunburnt. anyways last night of spring breck ",61,0,1
0,"@calliean i have no idea what that's in reference to. ",54,1,1
0,"i'm not really leaving tomorrow am i ? ",39,0,1
0,"@jackalltimelow are you yall going to come back to houston ",59,1,1
0,"heh. im glad my mood went to shit. i need my cassandra ",55,0,1
0,"crowd last night was screeming.. must be bcuz we're in area 2...  shame #asot400",80,0,1
0,"@x__dickhead awwww  that suckssssss xoxo",40,1,1
0,"i finally got some medicine...still feel like crap though ",58,0,1
0,"i dont get as many emails without megan child here for me. ",59,0,1
0,"@geekintehpink its a good thing delnegro knows his shit hunwick could have died ",81,1,1
0,"leaving this party was way to sad  ky!exd",41,0,1
0,"wishes she got mangos to make a smoothie ",41,0,1
0,"unable to finish a post about the jazz platform. each time i revise it i modify something. ",92,0,1
0,"my dog is not doing so good...  get better soon! x x",52,0,1
0,"have got an idea for a telly show. don't know that anyone else would much fancy it though!  haha",96,0,1
0,"@alexalltimelow are you going to come back to houston ",54,1,1
0,"i know right  bummer haha",25,0,1
0,"@lilyroseallen i feel connect to your music i love your style but i think you have to be nicier with your fans ",111,1,1
0,"has drunk way to much water  :l x",33,0,1
0,"just ate at chick-fil-a. it's really rainy today ",49,0,1
0,"@davedays it isnt very pretty where i am today ",47,1,1
0,"is covered in sweet tea ",24,0,1
0,"@mickycook yeah that would be fun. same time as the movie release too... i missed prophecy in 07. it was in toronto ",116,1,1
0,"i am going to have to get up early to finish working on my presentation! so much still to do ",93,0,1
0,"ahh. i accidentally bought spicy chicken. not a good idea when that's **all** your eating. ",91,0,1
0,"@jayy008 it's not letting me logg in can u believe that  i want that song aswell!",81,1,1
0,"@abaloo amazon.co.uk says it's not available yet.  fed is great for themers at *all* levels although html/css/php familiarity will help.",137,1,1
0,"best: the nice weather before it started raining.  worst: i did not sell any lotion ",84,0,1
0,"@xtasha21x i miss u to woo woo ",31,1,1
0,"@joeymcintyre @donniewahlberg  where you guys at can't we just get a shout out to us uk girls",93,1,1
0,"seriously almost died about twice in that suit. its all good now...phone's dying ",81,0,1
0,"having a nice night after gig until it gets ruined by pervy blokes  humph!   can't dance and have fun with pervy drunken blokes ",128,0,1
0,"i wanna see 17 again hannah montana and a haunting in connecticut with lexy!!! ",81,0,1
0,"@willbates yeah lol  we go thru this every day unfortunately ....",65,1,1
0,"i wish doing my hair wasn't a 2 1/2 hour long endeavor ",55,0,1
0,"@xelenix_echelon why do holidays depress u? ",44,1,1
0,"# of nyc celebrity street vendors &gt; # of poa celebrities  http://streetvendor.org/media/pdfs/side2.pdf",105,0,1
0,"totally narked with my recent barber experience. far too short for comfort  he *was* bald; maybe he hated my flowing locks? #sigh #grr",134,0,1
0,"@lilyroseallen just yesterday i was wondering when you'd come to philly...but i'm in new jersey tonight  dammit",111,1,1
0,"@strawp some silly girl turned away from the cottage loudly called the black doorman 'ni**er' - we were all gobsmacked ",120,1,1
0,"sleepy after a looong day at work! i cant believe i have to go back to school on tuesday ",89,0,1
0,"@d0lliee you got a twitter!! yes!! tho ur username is really hard to memorize so its gonna be hard for me to post on ur page ",125,1,1
0,"@planetjefferson u may need to check for the miikeyyworm issue. mousing over your twitter name indicates a potential issue. ",124,1,1
0,"@ddubsbostongirl @greekpeace carys is ok congrsted but happy still yay! and i am ok just trying 2 wake up sans coffee ",120,1,1
0,"bored as hell at work with no more internet   boooo",51,0,1
0,"@reatlas  hungry!",17,1,1
0,"@trackstar1323 thanks 4 the reply man! but beezy never replies 2 me ",68,1,1
0,"is stuggleing with a 300 piece puzzle thats aged 7+  ",53,0,1
0,"nothing scheduled for the rest of the day. feel free 2 add 2 my agenda! it's been a rather uneventful day ",106,0,1
0,"wtf. it sounds like there is a bug in my ipod. it's making a clicking noise and it won't stop. ",95,0,1
0,"sleepy time - working tomorrow. ",32,0,1
0,"just joined twitter!! sooo confused!! ",38,0,1
0,"i am mrs. lonely.  all my roommates left me this weekend so i am all alone.  ",78,0,1
0,"first set done my heads not into it. brother sounds good but he keeps looking over like he's worried about me. ",112,0,1
0,"kinda bummed that i missed copeland the other day ",50,0,1
0,"jus ate an easter egg now i feel bad ",38,0,1
0,"all the grumpy people at work are going to make me grumpy too ",62,0,1
0,"enjoying my last day of holidays... even though i have a cold ",62,0,1
0,"omgg i forgot to tweeet last night. that woulda been funny ",59,0,1
0,"@lonilove me too lon. me too! i don't get it yet. ",51,1,1
0,"put up on the couch with a hurt ankle while everyone else is frolicing in the park ",83,0,1
0,"is in have work bright and early 2mra ",38,0,1
0,"when the power goes out it really sucks to live on the 32nd floor. ",67,0,1
0,"@petewentz @petewentz fuck  i wish i was in houston. shawn connery peirce bronson timothy dalton roger moore. and that's all i know",134,1,1
0,"it is in my neighbors homes as well!!! ",39,0,1
0,"loves the beautiful weather outside but hates the allergies i have right now ",77,0,1
0,"#asot400 my video isn't streaming ",34,0,1
0,"@jimmymarsh617 why did the date change from the 2nd to the 3rd??? it makes me really sad!!!!!!! ",96,1,1
0,"my poor baby has been in the hospital for a week. i can't wait til he gets better. ",83,0,1
0,"@uniquelymo i got the text but the pic didn't go thru. ",56,1,1
0,"i think i forgot how to shoot with natural light. it's been so long since i've even shot outside ",97,0,1
0,"is not a happy camper.  ",24,0,1
0,"in breck... its still dumping! tomorrow's the last day for parklane 09  partytime in town tonight!",98,0,1
0,"unsuccessful prom dress shopping. ",34,0,1
0,"@abberss i hate feeling that way ",33,1,1
0,"i want coffee ",14,0,1
0,"my hair used to be song long  what happened? http://tinyurl.com/chkrmb",70,0,1
0,"they changed the recipe of the wings at billiards ",50,0,1
0,"@islayian  yes - and its probably not do-able to be leeted for a dht post if not a pt despite  management quals and previous history ",134,1,1
0,"@lilyroseallen pleaseeeeeee lily! i know you wont ever read this but i would love a reply  xxxxx",96,1,1
0,"@aquaxoxo awman  boomer! or maybe he'll dump her for you ;)",60,1,1
0,"@terri_xoxo hell yeah  ugggh how about not!!!",46,1,1
0,"and i need someone to come give me a back massage. my neck and shoulder are still hurting and its starting to go down my back. ",127,0,1
0,"listened to a superb game by lincecum...but not enough power bats to help him get the w ",88,0,1
0,"must continue the never-ending cycle of creating food for consumption. getting up to go towards that room - the kitchen. i hate cooking ",136,0,1
0,"oh what a hard day! i mowed and mulched and took faith to t-ball practice! i am sunburned! ",91,0,1
0,"the code never leaves me alone. uggg. i was planning on gardening but i think the code will eat my time today.. ",113,0,1
0,"@hlao_roe the annoying thing was that we were acting consultants but the company didn't bother charging the customer the going rate ",132,1,1
0,"is crying........... ",21,0,1
0,"@twtfelipe sorry i already have plans tonight ",46,1,1
0,"rode the bike the scotts thunder bash.  too many  cops out.  buzzkill.  ",72,0,1
0,"shit. watching house marathon on usa. it's that recent one. with meat loaf. you know...*that* one.   actually going to the library soon.",136,0,1
0,"no dollhouse on hulu today? i'm crushed. ",41,0,1
0,"funny tasting a+b juice is not nice especially when no one believes you. ",74,0,1
0,"so all #rsd09 exclusives were sold out/too expensive  me and tay are eating dinner now",86,0,1
0,"working 5-9 without @pokemonika ",32,1,1
0,"http://twitpic.com/3k3v7 - mary decided to trade in her ring ",61,0,1
0,"@trelly aww  well next time for sure i'll let u know. i was on a press trip this time but i definitely plan on going again this yr",130,1,1
0,"got to get some sleep..... got a bikeathon for charity 2mo!! should be good if it doesnt rain.... which it's hard not to in england  lol",136,0,1
0,"hate my life sometimes  xx",26,0,1
0,"2 days of rain in xian.   off to go visit the terracotta warriors then overnight train to pingyao",97,0,1
0,"@pembrokedave aaaaawwwwwww!!!! see now your gonna make me look like a wuss coz i can't bear it when men cry..   ",112,1,1
0," cousin not coming because of her senior project which isnt due for another fing 2 weeks &amp; its just an art project..ridiculous!!!",133,0,1
0,"i'm sick. i hate being sick its saturday! ",42,0,1
0,"@dynamite_joe it doesn't sit well with me ",42,1,1
0,"is rockin the same exhaust for at least another week ",53,0,1
0,"wtf i was just in other music and apparently right after jason schwartzman dropped in? ",87,0,1
0,"poor me   i only hav celeb twitter friends and none will reply......none of my real friends hav joined-up yet (yes i hav real friends!)",136,0,1
0,"i just made a twitter! yay...finished my hw for the day...still more to go 2morrow..ugh then back 2 school ",107,0,1
0,"at home without my queen     ",29,0,1
0,"@cameronstewart i was just thinking that.  i was worried enough about hitting roos and pets while driving at night",114,1,1
0,"i hate stormy weather ",22,0,1
0,"just chillen by myself while jenna is hagin with her brother up stairs ",71,0,1
0,"ugh i guess i should start reading the 100 pages i have to read in my book that i had allll week to do and i have school monday ",128,0,1
0,"@hilarysarobot my parents just made our guest room a game room.  our game room is now a &quot;den.&quot; my room is the new guest room ",135,1,1
0,"hungry for breakfast. this would mean putting on pants and going outside in the rain.... ",89,0,1
0,"super super tired...not going to get any sleep tonight ",55,0,1
0,"@sostill - should have gone for a cinema voucher. we bought him a lego set and it turns out he already has it. ",111,1,1
0,"being bored at a competition. wishing i was at marissa's sweet sixteen. ",72,0,1
0,"no mood. isabelle my acer laptop cannot start up due to power supply problems. only hope the adapter is down. ",111,0,1
0,"@gailporter oh my god. i am so sorry to hear that. i really hoped i was picking it up wrong ",92,1,1
0,"just got home ..and now im bored ",33,0,1
0,"hells kitchen was shit tonight ",31,0,1
0,"epic amounts of work to do for college ",39,0,1
0,"baytown is flooooooooooooooooooooded my lil buggy couldn't drive on garth rd. ",79,0,1
0,"really like terminator:tscc but it might be cancelled. why do sf telly series that i like get cancelled? i'm a kiss of death ",125,0,1
0,"@adri1783's going tomorrow. ",28,1,1
0,"@kayce_m i feel like a douchebag. now i miss on the chance to have it altered by wednesday if it was a bit off.  which it most likely is.",137,1,1
0,"and cant have the ice cream or the apple pie  been doing so good at the gym ",77,0,1
0,"i wish i stayed in philadelphia to get @lilyroseallen 's tickets @ the art museum ",82,1,1
0,"still no hot water  cold showers suck!!!",40,0,1
0," cant come. my jet  not available on  thursday.",47,0,1
0,"unpacking really sucks...and i have homework already ",53,0,1
0,"i miss having friends that would come to this stuff with me. ",61,0,1
0,"walking home. its freezing cold outside. ",41,0,1
0,"someone tell me how whatshisname died on primeval? d; missed it. gutted now ",76,0,1
0,"my back is killing me ",22,0,1
0,"@queenofnewyork for sure it's acting up today ",47,1,1
0,"@dragonsinger57 hell yes. there are so many other critical stories to cover. but nz media always goes for the celebs first. ",124,1,1
0,"sad. my sister's dog roscoe died.  i loved that guy...",54,0,1
0,"wish i was in charelston with my sissy ",39,0,1
0,"wish i could go find some of lily allen's tickets ",50,0,1
0,"@cathyjo who needs a school library that is set for the 21st century? ",70,1,1
0,"anyway! as u already know i'm kinda annoyed  but i don't trust the direct message so if u have my aim holla @ me on there",123,1,1
0,"wondering about the existential restlessnes... im to restless cant find my peace anywhere...i miss mumbai ",107,0,1
0,"lost poker came third which comes with no prize money. i wanted a spades  but got a diamonds. awww.",100,0,1
0,"i have a blister on my right thumb.  stupid work.",49,0,1
0,"ugh studying math gives me a headache.  and now i'm too tired/lazy to do anything else. even tho i really really should.",120,0,1
0,"i am so full from the pot luck dinner i ate ",44,0,1
0,"don't feel good ",16,0,1
0,"@asot400 wooooooooo finally i got a feed on winamp ive been out for an entire effin hour ",89,1,1
0,"did long hours at work  home now sleepy time...",47,0,1
0,"i'm a dog lover  now everytime i look at my dog i think of marley!",66,0,1
0,"@heyimash ugh i wish!  zach has a speech to do monday morning ",62,1,1
0,"i feel very fat  too many mugs of tea and cream cakes this evening lol",70,0,1
0,"@jimmymarsh617 i wish i was going. ",35,1,1
0,"very sad that http://www.fabchannel.com/ has closed down. one of the few web services that i've used for over 5 years ",118,0,1
0,"is not in a happy place  ...",28,0,1
0,"@starbright31 took me awhile but found it.  poor nick.",54,1,1
0,"if piratebays getting shutdown and downloading is soon to be illegal and i do a music course in uni... will saas buy me cd's? ",127,0,1
0,"@mneylon yep been there   so that'll be letshost fault ?",57,1,1
0,"@mrpeterandre how do i direct message? im stuck ",48,1,1
0,"hannah montana movie was amazin'. i should be at the fall out boy concert ",74,0,1
0,"missin alot of things that i gave up ",37,0,1
0," mono is the worst....",22,0,1
0,"time to work on my sex paper ",29,0,1
0,"urgh iweb is so difficult to work with!! they make you think its a template but its really not ",96,0,1
0,"@frazj http://twitpic.com/3eh4y - i wish i was still on holiday ",64,1,1
0,"can't i just say something without people thinking it's against somebody else? ",79,0,1
0,"missed part of my favourite radio show. ",40,0,1
0,"is suffering from severe insomnia.. and really doesnt want to go back to manchester tomorrowwwwwwwwww  xx",105,0,1
0,"god i'm still tired . well guess who kept me awake ? haha don't blame you . that meant i didn't get my twelve hours sleep last night ",133,0,1
0,"@adammckiernan ugh ",19,1,1
0,"gah i'm tired last night got me like this  but it was a great night though xd",77,0,1
0,"looks like she just knocked out/broke the backlight. no excuse to get a new macbook ",84,0,1
0,"at the movies. seeing hannah montana. i couldnt convince malena to see anything else.  lol",90,0,1
0,"@spaulds1  i was doing good until an ambulance flew by my truck and took my side mirror with it ",96,1,1
0,"doing my astrology homework and boy is it boring.    gotta get it done so i can go to my friend's birthday party tonight.  can't wait!!!",136,0,1
0,"no power downtown!  hope it's not another blackout",50,0,1
0," aww i gota do homework",23,0,1
0,"read the book the strange case of benjamin button by francis scott fitzgerald ... sad end  leave hearts broken &lt;/3",117,0,1
0,"destiny's child were an amazing band  'cause you a bug a boo a bug a boo .",75,0,1
0,"@ca_young unfortunately no  but gotta love the cowbell anyway ;p",64,1,1
0,"is so cold! ",12,0,1
0,"#readathon  cheered on another 10!  you all are doing great so far.  back to grading papers.  ",94,0,1
0,"got an urge to get a new watch. guess ima get one now ",54,0,1
0,"tired... lame.. we still have alot to do ",41,0,1
0,"mason is having a good game but he's being hung out to dry by the rest of the jackets ",86,0,1
0,"@gratiaeutdeus same boat i'm in! made lifetime got away for too long and then 19 pounds over goal.  but i'm back! you going back?",131,1,1
0,"packing my computer  i wont have it till tomorrow ",50,0,1
0,"missing my awesomely sexxxy marine.... can't believe he'll be gone in a month.. ",80,0,1
0,"in the car on the way to franks pizza. i miss my babyboo ",57,0,1
0,"#asot400 damn i wish the video stream was working ",50,0,1
0,"i need help i want to make my bff' dream come true ",51,0,1
0,"@petewentz i wish you dudes were coming to austin tx on this tour. hearts my little heart. ",92,1,1
0,"i should go to bed. i have work in the morning  and i'm starting to get concerned that i am talking to myself as my friends don't use this",138,0,1
0,"@corkyloowho i havent seen it ",30,1,1
0,"@minastefan ahh. i hate when the power goes out. ",49,1,1
0,"has her head full of a guy who knows nothing about what she's going through ",76,0,1
0,"wishing i would win the lottery ",32,0,1
0,"stupid umd a+pii prerequisite is messing up my summer!  ",56,0,1
0,"@trevieno  awww (  i am sorry  thats why i stay single",54,1,1
0,"the damn fever is getting to mee!  ps: watching cruz azul lose to puebla hahha",78,0,1
0,"@cwrob the tags pages have more splogs these days. i just looked up the tag for mumbai and 50% of the sites were splogs.  used to be 0%",135,1,1
0,"im gonna go and eat...i have school tomorrow ",45,0,1
0,"@groovytgoddess  there are too many idiots in the world that's for sure.",73,1,1
0,"@mdsteelergal i'm back. did you unfollow me? ",45,1,1
0,"@robstrictly ohhhh no! is he gone? i wanted to say my goodbyes ",63,1,1
0,"recovering from a dinner that was much too large ",49,0,1
0,"@joepolitics i so wish i could go!!! ",37,1,1
0,"@susancarlow oh poor kitty  i hope he/she is old enough so that they've had a good life so far. so hard when pets get sick.",123,1,1
0,"awh's!! i saw a tape in my radio and it's me and charleen singing  what ever happened to our friendship? :/",107,0,1
0,"@bradaus chillin man. i don't like eminem's new songs ",54,1,1
0,"so tired! not feeling too good! ",32,0,1
0,"@remy_foster i did in one picture ",34,1,1
0,"hmm...first time here. don't really know how to start. what am i doing...good question. i'm trying to clean my room...how fun ",126,0,1
0,"@remy_foster really? ",21,1,1
0,"@ladygaga i wish you'd come to ohio ",36,1,1
0,"@lindsay_l do you have an extra bed frame perhaps?  mine broke!  ",65,1,1
0,"a quick scribble to please my stalker &lt;3 i have to start learning illustrator ",81,0,1
0,"okay so how come my post build events worked last week and this week....nothing. ",81,0,1
0,"i feel so bad all the babies n kids r here coughing their heads off. little boy here with a high fever mom is all worried. ",125,0,1
0,"giants lost.  on the express train back to mountain view. can you believe nachos are $10 at the game? they were good but not $10 good.",135,0,1
0,"@arseblog couldnt agree more so upset  gibbs and theo the only real positives and even then thats looking hard for that silver lining",134,1,1
0,"we won our last game  and thawed out on the way home. going to grab a hot shower and get jammies on did i mention i am getting sick? ",135,0,1
0,"i need to exercise more. i need to lose weight. its so difficult to do  i am a fatty waaagh.",92,0,1
0,"in the library pretending to write a paper about social networking. ",68,0,1
0,"when it rains it pours tryin to get out from under this rock. ",62,0,1
0," stopping ulduar progression for a while with only 3 bosses down. i guess ignis needs 3 tanks and we only have 2 geared ones who show up",137,0,1
0,"insomniac dot is insisting i go to bed. how dare she??? i'm just starting to have fun on my dinosaur! ",102,0,1
0,"made some tamales...i gotta clean up my mess now ",49,0,1
0,"@roxiidiva oh no i'm really sorry to hear that  you aren't going to be at northmont's show tonight are you?",107,1,1
0,"@pauldale67 that's not fair ",28,1,1
0,"@dumblondepk i asked santa to bring me him for xmas... he failed to do so  lol i think he's such a cutie",104,1,1
0,"omg what is going on with my yankees  21-4 ",43,0,1
0,"its gonna be a horrible sunday i thinki hate to to think ",58,0,1
0,"@liamh22 uni is not any better ",31,1,1
0,"@madamrosmerta i'm sorry i'd ship over my cheap canadian meds but i'm afraid they'd get stopped crossing the border ",118,1,1
0,"is arting ",10,0,1
0,"it's very cold in my bedroom! ",30,0,1
0,"@ebonyvixen yeah  i hope he pulls through. cancer is so hard to get past.",73,1,1
0,"@pushplaycj my friend and i were like 20 meters away and we didn't see u!!!! gosh we're so stupid! plus we wanted autographs ",126,1,1
0,"@ internet station..shop/centre..my 3 computers have all crashed over @ tech man getting fixed could b quit 4 a couple of days ",129,1,1
0,"@cursedjezzy my dog ate the cat ",32,1,1
0,"dang! temperature over 101...i feel like crap too ",50,0,1
0,"@ninadutchess ps i miss bongzworth already ",43,1,1
0,"how come every time i eat something my stomach hurts afterwards. i'm really starting to hate food ",98,0,1
0,"iphone restore is going to take too long. am i truly going to have to go without my phone tonight? a terrifying prospect ",121,0,1
0,"@natasja_cupcake i didn't mean to!!!!  i was doing something and i accidentally kicked you off.  ",98,1,1
0,"@gailporter shit sorry to hear it ",35,1,1
0,"i cant find the mtv cribs  that has bird man flossin his shit and also the other one with the cashmoney manssion ",113,0,1
0,"off to morro bay. last banquet as an active brother ",52,0,1
0,"@mwahmwah_teh oh that's awful  i hate when you trust someone and they hurt you so much!! grr!",93,1,1
